Latent_days,Infectious_days,beta1,beta2,R_before,R_after,SSE,RMSE,R2,AIC,BIC
2.0,4.0,0.3127542048332084,0.22603204552824036,1.2510168193328337,0.9041281821129614,597335776.076576,1975.8935698041298,0.8518550283601081,2330.165460719156,2342.287212404726
2.0,5.0,0.2786912504519435,0.17454429934640964,1.3934562522597174,0.8727214967320481,693642760.6145123,2129.228220382666,0.827969977331008,2353.0355456895895,2365.1572973751595
2.0,7.0,0.244393113516071,0.11682814238775611,1.710751794612497,0.8177969967142928,5403418994.187772,5942.76568731253,-0.34009946450919015,2667.1185518239745,2679.2403035095444
3.0,4.0,0.28496858143575715,0.23791642123459475,1.1398743257430286,0.951665684938379,2330153913.3072352,3902.5330414056684,0.4220995975315057,2538.430622438986,2550.552374124556
3.0,5.0,0.28014481307413164,0.17474274131907738,1.400724065370658,0.8737137065953868,528525981.3502404,1858.6065153118723,0.8689205139655993,2311.440183987114,2323.561935672684
3.0,7.0,0.21987311816167893,0.12052211623928479,1.5391118271317525,0.8436548136749935,645333684.3745962,2053.74468182747,0.8399510891547778,2341.9905444354777,2354.1122961210476
4.0,4.0,0.25107348977885346,0.22041659465029492,1.0042939591154139,0.8816663786011797,1144190857.1702135,2734.6611518598775,0.7162297507116417,2429.6114210514447,2441.7331727370147
4.0,5.0,0.28153705891395653,0.1723293926708066,1.4076852945697826,0.861646963354033,538177380.4200435,1875.4997249884248,0.8665268749124146,2314.2089094037874,2326.3306610893574
4.0,7.0,0.2669060838956854,0.11403688056786532,1.8683425872697976,0.7982581639750572,4567771595.847853,5463.946953689344,-0.13285093681988847,2641.413568019541,2653.535319705111
