tc_day,tc_date,beta1,beta2,e_mult,i_mult,R_before,R_after,SSE,RMSE,R2,AIC,BIC
38,2025-06-08,0.261232753149137,0.1675567570869149,0.8833506478430176,0.9893548506634019,1.306163765745685,0.8377837854345744,2861807816.231893,4324.884536017309,0.29267053128103193,2571.87506097331,2587.0272505802723
39,2025-06-09,0.26098426401610714,0.16647476624223118,0.8901213256115796,0.9911252158620744,1.3049213200805356,0.8323738312111558,3331103363.719516,4666.038727864512,0.176678615823317,2595.1081202835917,2610.260309890554
40,2025-06-10,0.2541276803652552,0.1702864285307743,0.8916169852313025,0.9968314865454112,1.2706384018262757,0.8514321426538715,2747505617.5004997,4237.635314129665,0.3209216643737284,2565.6387692173553,2580.7909588243174
41,2025-06-11,0.2541205280783452,0.17028559618722647,0.8914693711164715,0.9969865509588502,1.2706026403917259,0.8514279809361323,3252693794.6473026,4610.7956543662,0.1960584632469491,2591.4636485562824,2606.6158381632445
42,2025-06-12,0.2439814098058632,0.1739735464600837,0.8915169579836202,1.0870647068741772,1.2199070490293158,0.8698677323004185,2465674357.8965945,4014.413864945007,0.3905795757098245,2549.0798685990794,2564.2320582060415
43,2025-06-13,0.24396503397305533,0.17396811990630562,0.8888271368014125,1.0871789833213845,1.2198251698652767,0.869840599531528,2813016251.7089343,4287.858105785745,0.30472994044758905,2569.2440390277075,2584.3962286346696
44,2025-06-14,0.2440377037816717,0.16664641475967773,0.8888280125056319,1.088235405874557,1.2201885189083583,0.8332320737983886,2567713523.5011563,4096.637808016828,0.3653593955194461,2555.2840920501408,2570.436281657103
45,2025-06-15,0.2398288611357514,0.17206198339097345,0.8898038143104583,1.0834514869888614,1.199144305678757,0.8603099169548672,2525632987.870302,4062.9306109604063,0.37576009494529805,2552.755904174846,2567.908093781808
46,2025-06-16,0.23981932486689278,0.17206165664127407,0.8896258936288173,1.0834884913262988,1.1990966243344638,0.8603082832063703,2814732027.2098694,4289.165577861604,0.3043058663477721,2569.337331636675,2584.4895212436372
47,2025-06-17,0.23903719842774596,0.16409635895789637,0.8754371994926228,1.066513585363919,1.1951859921387298,0.8204817947894818,2470683073.942837,4018.4891918788708,0.38934161261535716,2549.390354145819,2564.542543752781
48,2025-06-18,0.23903719842774596,0.16409635895789637,0.8754371994926228,1.066513585363919,1.1951859921387298,0.8204817947894818,2701197977.4017215,4201.772095341169,0.3323671423974155,2563.038062680668,2578.1902522876303
49,2025-06-19,0.2386603423551934,0.1608922307345523,0.8736406376909149,1.0587819054389227,1.193301711775967,0.8044611536727615,2789353059.3799014,4269.785210942238,0.3105785768107142,2567.95155373955,2583.103743346512
50,2025-06-20,0.23858499389166984,0.1608898377505914,0.8737223012378788,1.0601388223963812,1.1929249694583492,0.804449188752957,3033132901.4544225,4452.4597750818275,0.25032552096225935,2580.7708661526353,2595.9230557595974
51,2025-06-21,0.23686989639401676,0.1637483476384074,0.873191325966793,1.0581972413838545,1.1843494819700837,0.818741738192037,3064401798.5106716,4475.351374462831,0.24259704520061764,2582.340085000207,2597.4922746071693
52,2025-06-22,0.229034714955272,0.168488505105907,0.8727657438349637,1.0387373352294416,1.1451735747763598,0.8424425255295349,2415880857.133154,3973.672226247983,0.40288662520521523,2545.958457687437,2561.1106472943993
53,2025-06-23,0.22604151498795602,0.17379278247060348,0.8734561373553875,1.0305677367757091,1.13020757493978,0.8689639123530174,2477427757.5030704,4023.970462656727,0.38767458472750316,2549.807457666326,2564.9596472732883
54,2025-06-24,0.22705134650682487,0.16657396437366478,0.8731709004847481,1.0332923763945447,1.1352567325341243,0.8328698218683239,2488533056.723806,4032.9792882398096,0.38492977937991324,2550.491761742311,2565.6439513492733
55,2025-06-25,0.22564545800962282,0.16725918954466892,0.8734397980955303,1.030764386794733,1.128227290048114,0.8362959477233446,2517413500.8519816,4056.3139686301965,0.37779163785773107,2552.2571649186484,2567.4093545256105
56,2025-06-26,0.22531822450602923,0.1680482267899001,0.873358143274504,1.0326644077718057,1.1265911225301461,0.8402411339495005,2585876558.6269054,4111.101309619313,0.3608701877141729,2556.3625464230377,2571.5147360299998
57,2025-06-27,0.22489391979138615,0.16915376585566608,0.8733760036765233,1.0342411883197955,1.1244695989569307,0.8457688292783303,2663670123.7982492,4172.482312997401,0.3416425929014463,2560.8975234737577,2576.04971308072
58,2025-06-28,0.2248865079395041,0.16914620236555825,0.8721009718045609,1.0328181487546884,1.1244325396975203,0.8457310118277912,2759977348.531238,4247.242356807423,0.3178391293292916,2566.331709393905,2581.483899000867
59,2025-06-29,0.22494605400820222,0.1637550128864905,0.8720924388055021,1.0328803939259958,1.1247302700410111,0.8187750644324524,2793499577.425815,4272.957661002241,0.3095537160951154,2568.1788272926788,2583.331016899641
60,2025-06-30,0.22389370746886517,0.16623967724490477,0.8728788507582124,1.031804068529966,1.1194685373443258,0.8311983862245238,2823295190.5981464,4295.685014345389,0.30218937977742,2569.8020917221565,2584.9542813291187
61,2025-07-01,0.22389370823514357,0.1662396772116493,0.8728788691999612,1.0318040693140202,1.1194685411757177,0.8311983860582465,2911591673.577016,4362.340075969762,0.2803658652699257,2574.5137555527836,2589.6659451597457
62,2025-07-02,0.22248427221968556,0.1629230985486713,0.87262821725463,1.031307678441258,1.1124213610984277,0.8146154927433564,2861597029.3627405,4324.725258085929,0.29272262973548613,2571.863791321114,2587.0159809280763
63,2025-07-03,0.22248427221968556,0.1629230985486713,0.87262821725463,1.031307678441258,1.1124213610984277,0.8146154927433564,2933302199.9133573,4378.573946315772,0.27499985327848697,2575.6503804011136,2590.8025700080757
64,2025-07-04,0.22201671465460968,0.16405614547307928,0.8727897724141298,1.0296557547079717,1.1100835732730483,0.8202807273653964,2983330360.035069,4415.75488926404,0.2626348049621152,2578.2378288679843,2593.3900184749464
65,2025-07-05,0.22056454552215607,0.16570069833148254,0.8807717625479305,1.02855758963515,1.1028227276107803,0.8285034916574127,2964836037.6499434,4402.046492027712,0.2672058943108795,2577.286396021556,2592.438585628518
66,2025-07-06,0.2166313229402611,0.17173007006653052,0.8901543726259056,1.0281592808200324,1.0831566147013054,0.8586503503326526,2914819367.77809,4364.757379161156,0.27956810267682497,2574.6832723478656,2589.8354619548277
67,2025-07-07,0.216498386488791,0.16705341531412787,0.8934241066072742,1.0327721874361384,1.0824919324439548,0.8352670765706394,2901293128.078622,4354.618259218642,0.2829112719442105,2573.971622287247,2589.123811894209
68,2025-07-08,0.216498386488791,0.16705341531412787,0.8934241066072742,1.0327721874361384,1.0824919324439548,0.8352670765706394,2934660207.3929615,4379.587385728825,0.27466420575400374,2575.7211971970187,2590.873386803981
69,2025-07-09,0.216498386488791,0.16705341531412787,0.8934241066072742,1.0327721874361384,1.0824919324439548,0.8352670765706394,2973484559.359652,4408.462272001186,0.26506831042721146,2577.732052242207,2592.884241849169
70,2025-07-10,0.21650076789154793,0.1670530420801887,0.893943797091503,1.0326265415888687,1.0825038394577395,0.8352652104009435,3017302065.989492,4440.8252088861855,0.2542382981848509,2579.9702217803106,2595.1224113872727
71,2025-07-11,0.216268362899149,0.16326870935065216,0.8944201430965661,1.0325009900401914,1.081341814495745,0.8163435467532607,3026423488.388022,4447.532537906688,0.2519838313326328,2580.43204906682,2595.5842386737822
72,2025-07-12,0.21626836543492683,0.16326870932806128,0.8944201775924528,1.032501008216731,1.081341827174634,0.8163435466403064,3068906944.3469696,4478.6398965008575,0.24148354540764905,2582.5648535438495,2597.7170431508116
73,2025-07-13,0.2160554391880031,0.16463858265083245,0.8953443519902345,1.0327264419402382,1.0802771959400155,0.8231929132541622,3113666092.9484663,4511.181527875037,0.23042079527431003,2584.7801995943296,2599.9323892012917
74,2025-07-14,0.2160280842970779,0.1646375439991734,0.8959728405166635,1.0326956443959048,1.0801404214853894,0.823187719995867,3160244556.458337,4544.79847512145,0.2189083800585453,2587.052031710707,2602.204221317669
75,2025-07-15,0.21538442335643712,0.16108096556454918,0.8976673936476773,1.0331790895542026,1.0769221167821856,0.8054048278227458,3134442146.0405903,4526.207018478221,0.22528574933852863,2585.797706883616,2600.949896490578
76,2025-07-16,0.21490035510929342,0.1626578680826659,0.8979509054890799,1.0274701313442236,1.074501775546467,0.8132893404133296,3161295440.7689123,4545.554059118864,0.21864864163835218,2587.1029007397947,2602.255090346757
77,2025-07-17,0.21490035510929342,0.1626578680826659,0.8979509054890799,1.0274701313442236,1.074501775546467,0.8132893404133296,3204290731.1120515,4576.360636350131,0.20802184982398308,2589.16975814571,2604.3219477526723
78,2025-07-18,0.21486532356294882,0.1626571046541079,0.8977523968784856,1.028202569139419,1.0743266178147441,0.8132855232705395,3249954624.5195184,4608.853815602272,0.1967354813682315,2591.3347493671135,2606.4869389740757
79,2025-07-19,0.21486532831595873,0.16265710444298956,0.8977524305807227,1.0282026272463758,1.0743266415797936,0.8132855222149478,3304457280.1412992,4647.3390236697305,0.1832645088500673,2593.879325033225,2609.031514640187
80,2025-07-20,0.2147646445763472,0.16339212233038178,0.8977405355853963,1.0329459551844111,1.073823222881736,0.8169606116519088,3363049999.4757524,4688.359942540878,0.16878262896890617,2596.568461005676,2611.720650612638
81,2025-07-21,0.2122097727703228,0.16513277240379598,0.897794305298874,1.0273326625633992,1.061048863851614,0.8256638620189799,3246176982.286048,4606.174445402327,0.1976691700872487,2591.1568036720887,2606.308993279051
82,2025-07-22,0.2119532412668521,0.16366895352480726,0.8961910990692189,1.0264820773904852,1.0597662063342606,0.8183447676240363,3255074951.11729,4612.48302766581,0.19546993241294275,2591.575612263168,2606.72780187013
83,2025-07-23,0.21181184771721895,0.15976340050273563,0.8965441164288025,1.0295487476663014,1.0590592385860946,0.7988170025136782,3249079265.4876623,4608.23308793401,0.19695183665087101,2591.2935340311265,2606.4457236380886
84,2025-07-24,0.21181185025582105,0.15976340042708798,0.8965440147486541,1.029548854403314,1.0590592512791053,0.7988170021354398,3278153782.6646366,4628.8056468988125,0.1897657276915602,2592.6565711759845,2607.8087607829466
85,2025-07-25,0.2118118601395945,0.1597634001492582,0.8965438495681568,1.0295489159735496,1.0590593006979725,0.7988170007462909,3311335063.241836,4652.1729150630235,0.18156458384501495,2594.1974429966863,2609.3496326036484
86,2025-07-26,0.21180261410963555,0.1593969176056928,0.897408906409084,1.030796196806488,1.0590130705481777,0.796984588028464,3343581290.407001,4674.76977896455,0.1735945494494281,2595.6801697828937,2610.832359389856
87,2025-07-27,0.2101659488334312,0.15656606921420532,0.9006010028177531,1.0344628073619155,1.050829744167156,0.7828303460710265,3290062729.6544967,4637.2058366647925,0.1868222913435419,2593.211385677807,2608.363575284769
88,2025-07-28,0.21013981021897335,0.15661968838893026,0.9031969232422382,1.0448943664094172,1.0506990510948666,0.7830984419446513,3292167577.146075,4638.688946754846,0.186302053524109,2593.3092375189544,2608.4614271259165
89,2025-07-29,0.20979018576677724,0.15343143602326823,0.9040885094664098,1.0440710070974721,1.048950928833886,0.767157180116341,3297997292.336172,4642.7941865224175,0.18486117083282338,2593.5799277594597,2608.732117366422
90,2025-07-30,0.208450768461248,0.1561004128068447,0.9078769292225007,1.044232022584684,1.04225384230624,0.7805020640342234,3305025555.0269656,4647.738613117407,0.18312405302676404,2593.905634522149,2609.057824129111
91,2025-07-31,0.20722277042587675,0.15577041159011587,1.0066186521796516,1.1586669671856307,1.0361138521293838,0.7788520579505793,3021915998.6783786,4444.219274370045,0.25309791044147256,2580.2040043101642,2595.3561939171263
92,2025-08-01,0.20743091782370784,0.15216851494367198,1.000315887678999,1.166291164298085,1.0371545891185392,0.7608425747183598,3035222903.1196275,4453.99351035948,0.24980895246346413,2580.8762555786075,2596.0284451855696
93,2025-08-02,0.20607699782868494,0.153221874112354,1.0007664469341808,1.1701870243370531,1.0303849891434247,0.76610937056177,3023079558.5396976,4445.074794094703,0.25281032293337313,2580.2629041585747,2595.4150937655368
94,2025-08-03,0.20590240721653277,0.15339438268018046,1.0013450885634871,1.1690553601844704,1.0295120360826637,0.7669719134009023,3040213266.822967,4457.653524731968,0.24857552536644634,2581.127604056962,2596.279793663924
95,2025-08-04,0.20590240721653277,0.15339438268018046,1.0013450885634871,1.1690553601844704,1.0295120360826637,0.7669719134009023,3056219866.8835144,4469.372802486348,0.24461930585631464,2581.9310297267198,2597.083219333682
96,2025-08-05,0.20586055674194495,0.14660908351426222,1.0013802063568047,1.1686974185420003,1.0293027837097246,0.733045417571311,3059452008.458404,4471.7354970902825,0.24382044404245562,2582.092751191534,2597.244940798496
97,2025-08-06,0.20586384237811875,0.1466087686170392,1.0015710473858843,1.1691631027562843,1.0293192118905936,0.733043843085196,3070089342.522035,4479.502585687021,0.2411913017886892,2582.6237905148364,2597.7759801217985
98,2025-08-07,0.20525527294533416,0.14573256038787533,0.9991192190002551,1.1709840979265191,1.0262763647266708,0.7286628019393766,3077731320.276773,4485.074244892846,0.23930249708469675,2583.0041604907387,2598.156350097701
99,2025-08-08,0.20499271549902387,0.14842223533213916,0.9953981818830983,1.1835166651384896,1.0249635774951193,0.7421111766606958,3077253953.135491,4484.726405872056,0.23942048398951676,2582.9804278026763,2598.1326174096384
100,2025-08-09,0.20499271549902387,0.14842223533213916,0.9953981818830983,1.1835166651384896,1.0249635774951193,0.7421111766606958,3095755182.8255167,4498.187857948525,0.23484768741908735,2583.897548304533,2599.049737911495
101,2025-08-10,0.2049933523459361,0.14842222321005288,0.9954045368505551,1.1835186577209573,1.0249667617296805,0.7421111160502644,3116440503.1595597,4513.190908604849,0.22973506715186576,2584.9164684635084,2600.0686580704705
102,2025-08-11,0.20432700158888725,0.14527465367205541,0.9963967276674327,1.1827784101723362,1.0216350079444363,0.726373268360277,3117282316.505777,4513.800419328258,0.22952700308007057,2584.9577912641785,2600.1099808711406
103,2025-08-12,0.20432700658306877,0.1452746523785321,0.9963951692813088,1.1827790904561697,1.0216350329153439,0.7263732618926605,3132318323.129457,4524.673333913057,0.22581067715613556,2585.694002611068,2600.84619221803
104,2025-08-13,0.2042574795978444,0.14573743537785402,0.9975455836736355,1.1841048114312749,1.0212873979892219,0.7286871768892701,3147177843.6913824,4535.393018035841,0.22213797183858408,2586.4181087588213,2601.5702983657834
105,2025-08-14,0.2044243067251082,0.1452714351841997,1.0014025439626533,1.1904045085822585,1.022121533625541,0.7263571759209984,3157578865.2734127,4542.881284082177,0.21956723699467728,2586.9229205443226,2602.0751101512847
106,2025-08-15,0.20400390977319932,0.1379102973895976,1.0023468997845784,1.1904695806620016,1.0200195488659964,0.689551486947988,3149570850.863438,4537.116969816873,0.2215465119641472,2586.5344005572433,2601.6865901642054
107,2025-08-16,0.20356494387531365,0.13881654608226252,1.018430278673587,1.1902077978525492,1.0178247193765682,0.6940827304113125,3149344295.622984,4536.95378471003,0.22160250775707124,2586.5233945503364,2601.6755841572985
108,2025-08-17,0.20348723379533123,0.13092005878992397,1.0183476435192358,1.1901763283524844,1.017436168976656,0.6546002939496198,3159331490.5361633,4544.141880304898,0.219134055042719,2587.0078201730894,2602.1600097800515
109,2025-08-18,0.20348725235085838,0.13092005851377564,1.0183482872651155,1.1901760334430107,1.0174362617542918,0.6546002925688782,3175687684.136723,4555.889447131963,0.21509142937647785,2587.7978740348062,2602.9500636417683
110,2025-08-19,0.20347959193031748,0.1335000758212865,1.019316061040198,1.1964292644683325,1.0173979596515874,0.6675003791064325,3186398824.3964224,4563.566161147021,0.2124440450530808,2588.313052822746,2603.4652424297083
111,2025-08-20,0.20202468061422324,0.14063230701704513,0.9940052196378326,1.2910850022969742,1.0101234030711161,0.7031615350852256,3067969271.050458,4477.95564280084,0.24171530239387706,2582.5180988072552,2597.6702884142173
112,2025-08-21,0.2019475440298813,0.13482620992932443,0.9976654587643574,1.2951793631256325,1.0097377201494064,0.6741310496466221,3062810225.6626906,4474.18903132081,0.24299042115360958,2582.2606000239225,2597.4127896308846
113,2025-08-22,0.20194756149500112,0.13482620922833408,0.9976649543141233,1.295180011783067,1.0097378074750056,0.6741310461416703,3083951115.9001784,4489.603906936294,0.23776520142532698,2583.313046598863,2598.465236205825
114,2025-08-23,0.2020229800925082,0.13285558385570204,0.999775767951195,1.2986126249520722,1.010114900462541,0.6642779192785101,3098047637.1449227,4499.853038373618,0.23428108036510875,2584.0108052282935,2599.1629948352556
115,2025-08-24,0.20147995118618173,0.12164120622813225,1.0063973323583497,1.3015619796198867,1.0073997559309085,0.6082060311406612,3082442321.666546,4488.505524220485,0.23813811766995685,2583.2381744634113,2598.3903640703734
116,2025-08-25,0.2013812511423557,0.12285535746465913,1.0119851027359694,1.3010204510853598,1.0069062557117785,0.6142767873232956,3096381166.0400314,4498.6426173852105,0.23469296830341557,2583.9284828404507,2599.080672447413
117,2025-08-26,0.2013812511423557,0.12285535746465913,1.0119851027359694,1.3010204510853598,1.0069062557117785,0.6142767873232956,3116143251.0693727,4512.97566505677,0.22980853650289446,2584.901874333168,2600.05406394013
118,2025-08-27,0.20019394948634156,0.12548294128412474,1.009119027778186,1.3065178041510301,1.0009697474317076,0.6274147064206237,3127167164.2466903,4520.951346067305,0.22708384667337855,2585.442183994804,2600.594373601766
119,2025-08-28,0.20019394948634156,0.12548294128412474,1.009119027778186,1.3065178041510301,1.0009697474317076,0.6274147064206237,3144545575.449424,4533.495942476816,0.2227885679011673,2586.2900875354812,2601.4422771424433
120,2025-08-29,0.20058162597188753,0.12631218956262474,1.025228690908584,1.3130307231276794,1.0029081298594376,0.6315609478131237,3140528139.3182054,4530.599045155301,0.22378152450300115,2586.094491480547,2601.246681087509
121,2025-08-30,0.1979082597263814,0.09520198033612297,1.5655319198422404,1.2908550060905872,0.989541298631907,0.4760099016806148,2676854974.0589166,4182.796211169739,0.3383838020500408,2561.652987085092,2576.805176692054
122,2025-08-31,0.19708090898967653,0.1303099121173516,1.4575590953165563,1.4475813422031396,0.9854045449483826,0.651549560586758,2581170623.423122,4107.358790211013,0.36203331496144586,2556.083854063596,2571.236043670558
123,2025-09-01,0.19704947752892318,0.1221705172608288,1.4565162792697017,1.4472064654234051,0.9852473876446158,0.610852586304144,2586799351.8769183,4111.834785881491,0.36064210850648926,2556.4171361058993,2571.5693257128614
124,2025-09-02,0.1883737398067502,0.13242655424779243,1.5366357857409079,2.8207064263711663,0.941868699033751,0.6621327712389621,1500262137.8689609,3131.39503864211,0.6291925632115725,2473.065568346861,2488.217757953823
125,2025-09-03,0.18646551326728308,0.1287170894922727,1.3534868402477067,3.1776131057426156,0.9323275663364153,0.6435854474613635,1415013630.660615,3041.127274935556,0.6502627346503238,2464.114963175507,2479.267152782469
126,2025-09-04,0.18646551330930752,0.1287170894916843,1.3534866104473096,3.177613095926489,0.9323275665465376,0.6435854474584215,1419430588.0112572,3045.870007838276,0.6491710316790538,2464.591807995538,2479.7439976025003
127,2025-09-05,0.1863889376393049,0.11989647619344433,1.3537533218077948,3.1873986121442233,0.9319446881965244,0.5994823809672216,1419911812.929266,3046.386279766694,0.649052091279332,2464.6436702951582,2479.7958599021204
128,2025-09-06,0.1863889386751772,0.11989647619133893,1.3537533207117238,3.1873985808422445,0.9319446933758859,0.5994823809566946,1424809177.3677478,3051.635345753049,0.6478416500446877,2465.1704688823615,2480.3226584893237
129,2025-09-07,0.18649624722094352,0.11133982937104939,1.354218403318738,3.2002507940813163,0.9324812361047176,0.5566991468552469,1426891443.1514046,3053.864414759547,0.6473269935600238,2465.3939051850557,2480.546094792018
130,2025-09-08,0.18560185879581942,0.11482314788285422,1.3240625265876915,3.3408432803319887,0.928009293979097,0.5741157394142711,1406507774.1041067,3031.9731642371594,0.6523650571630342,2463.1924821386156,2478.3446717455777
131,2025-09-09,0.1856018587954538,0.11482314788283525,1.324062526687967,3.340843249869451,0.928009293977269,0.5741157394141763,1410057494.5529456,3035.796774473154,0.6514877019944108,2463.578134494885,2478.730324101847
132,2025-09-10,0.18560739349205047,0.11061984834827392,1.276262156080632,3.3348936208910174,0.9280369674602523,0.5530992417413696,1413311248.7936528,3039.2973568718025,0.6506834983559386,2463.9307803335773,2479.0829699405394
133,2025-09-11,0.18558321740828532,0.10855275285454047,1.267338673954075,3.3631854836222406,0.9279160870414266,0.5427637642727023,1412335999.7650716,3038.2485492188644,0.6509245426263968,2463.8251669330552,2478.9773565400174
134,2025-09-12,0.18555360664062726,0.10855268153353857,1.2674446867037232,3.3630697249423913,0.9277680332031363,0.5427634076676928,1416879751.244954,3043.1319341956355,0.649801500994451,2464.3166067066904,2479.4687963136525
135,2025-09-13,0.1855535768103828,0.10855268149304641,1.267445394132401,3.3630686494331608,0.9277678840519139,0.542763407465232,1422095469.9092202,3048.7278713249557,0.6485123747677148,2464.878785515092,2480.0309751220543
136,2025-09-14,0.18553432006602413,0.11114859859597648,1.2674431772770525,3.3709891905093787,0.9276716003301206,0.5557429929798824,1427105700.5546286,3054.093685353994,0.6472740373222456,2465.416877445436,2480.569067052398
137,2025-09-15,0.18523646225521725,0.1107242676651091,1.2719400789692084,3.3712925160381713,0.9261823112760862,0.5536213383255454,1431206720.5906603,3058.4787544533024,0.6462604219750379,2465.85591727287,2481.008106879832
138,2025-09-16,0.1852539277042771,0.0920619954387237,1.2784232174973411,3.3713132043230027,0.9262696385213854,0.4603099771936185,1432298660.2928061,3059.6452657523164,0.6459905362318334,2465.972604172529,2481.124793779491
